cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2022,NC,2022-11-05,3,age,45-54,316281,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,age,55-64,468683,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,age,65+,890560,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,race,asian,25440,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,race,black,401809,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,race,hispanic,33210,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,race,other,29636,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,race,unknown,105359,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,race,white,1547896,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,sex,female,1123895,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,sex,male,928456,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-05,3,sex,unknown,100027,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,age,18-24,97775,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,age,25-34,162810,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,age,35-44,217764,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,age,45-54,316721,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,age,55-64,469098,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,age,65+,891291,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,race,asian,25582,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,race,black,402092,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,race,hispanic,33292,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,race,other,29729,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,race,unknown,105684,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,race,white,1550044,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,sex,female,1125540,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,sex,male,929588,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-06,2,sex,unknown,100331,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,age,18-24,99950,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,age,25-34,165099,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,age,35-44,219526,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,age,45-54,318271,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,age,55-64,471115,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,age,65+,896172,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,race,asian,25939,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,race,black,404039,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,race,hispanic,33616,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,race,other,30041,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,race,unknown,107093,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,race,white,1560329,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,sex,female,1133603,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,sex,male,934918,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-07,1,sex,unknown,101612,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,age,18-24,102996,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,age,25-34,168943,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,age,35-44,222588,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,age,45-54,320365,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,age,55-64,473102,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,age,65+,899862,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,race,asian,26559,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,race,black,406227,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,race,hispanic,34163,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,race,other,30507,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,race,unknown,109058,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,race,white,1572190,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,sex,female,1143206,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,sex,male,941228,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-11-08,0,sex,unknown,103422,1,nc-sbe,2026-09-06T15:46:38+00:00
2024,NC,2024-09-20,46,age,18-24,20,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,age,25-34,35,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,age,35-44,32,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,age,45-54,19,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,age,55-64,25,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,age,65+,21,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,race,asian,1,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,race,black,4,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,race,hispanic,5,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,race,other,2,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,race,unknown,59,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,race,white,81,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,sex,female,48,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,sex,male,73,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-20,46,sex,unknown,31,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,age,18-24,41,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,age,25-34,75,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,age,35-44,75,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,age,45-54,51,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,age,55-64,49,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,age,65+,64,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,race,asian,7,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,race,black,10,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,race,hispanic,10,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,race,other,4,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,race,unknown,121,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,race,white,203,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,sex,female,130,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,sex,male,178,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-21,45,sex,unknown,47,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,age,18-24,81,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,age,25-34,110,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,age,35-44,114,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,age,45-54,83,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,age,55-64,79,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,age,65+,105,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,race,asian,12,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,race,black,16,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,race,hispanic,16,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,race,other,10,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,race,unknown,201,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,race,white,316,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,sex,female,229,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,sex,male,265,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-22,44,sex,unknown,78,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,age,18-24,180,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,age,25-34,269,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,age,35-44,294,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,age,45-54,218,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,age,55-64,220,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,age,65+,285,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,race,asian,36,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,race,black,54,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,race,hispanic,46,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,race,other,34,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,race,unknown,476,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,race,white,819,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,sex,female,596,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,sex,male,658,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-23,43,sex,unknown,212,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,age,18-24,272,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,age,25-34,421,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,age,35-44,454,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,age,45-54,321,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,age,55-64,343,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,age,65+,441,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,race,asian,56,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,race,black,75,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,race,hispanic,66,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,race,other,57,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,race,unknown,728,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,race,white,1268,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,sex,female,928,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,sex,male,1004,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-24,42,sex,unknown,320,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,age,18-24,398,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,age,25-34,639,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,age,35-44,688,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,age,45-54,505,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,age,55-64,525,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,age,65+,638,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,race,asian,99,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,race,black,106,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,race,hispanic,92,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,race,other,87,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,race,unknown,1096,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,race,white,1908,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,sex,female,1387,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,sex,male,1480,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-25,41,sex,unknown,526,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,age,18-24,432,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,age,25-34,694,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,age,35-44,759,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,age,45-54,557,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,age,55-64,599,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,age,65+,796,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,race,asian,108,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,race,black,128,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,race,hispanic,100,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,race,other,96,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,race,unknown,1194,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,race,white,2206,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,sex,female,1554,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,sex,male,1692,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-26,40,sex,unknown,591,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,age,18-24,487,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,age,25-34,789,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,age,35-44,866,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,age,45-54,642,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,age,55-64,693,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,age,65+,1008,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,race,asian,123,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,race,black,195,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,race,hispanic,117,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,race,other,119,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,race,unknown,1343,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,race,white,2579,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,sex,female,1833,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,sex,male,1981,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-27,39,sex,unknown,671,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,age,18-24,576,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,age,25-34,889,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,age,35-44,956,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,age,45-54,717,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,age,55-64,780,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,age,65+,1110,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,race,asian,134,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,race,black,227,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,race,hispanic,133,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,race,other,135,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,race,unknown,1518,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,race,white,2870,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,sex,female,2090,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,sex,male,2212,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-28,38,sex,unknown,726,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,age,18-24,606,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,age,25-34,922,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,age,35-44,989,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,age,45-54,739,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,age,55-64,801,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,age,65+,1131,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,race,asian,138,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,race,black,237,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,race,hispanic,136,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,race,other,143,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,race,unknown,1572,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,race,white,2951,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,sex,female,2156,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,sex,male,2281,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-29,37,sex,unknown,751,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,age,18-24,744,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,age,25-34,1168,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,age,35-44,1232,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,age,45-54,975,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,age,55-64,1204,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,age,65+,2470,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,race,asian,184,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,race,black,514,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,race,hispanic,193,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,race,other,186,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,race,unknown,1879,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,race,white,4822,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,sex,female,3374,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,sex,male,3447,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-09-30,36,sex,unknown,972,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,age,18-24,837,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,age,25-34,1303,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,age,35-44,1406,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,age,45-54,1186,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,age,55-64,1510,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,age,65+,3745,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,race,asian,238,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,race,black,712,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,race,hispanic,235,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,race,other,233,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,race,unknown,2092,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,race,white,6453,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,sex,female,4431,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,sex,male,4416,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-01,35,sex,unknown,1140,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,age,18-24,1035,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,age,25-34,1566,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,age,35-44,1700,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,age,45-54,1475,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,age,55-64,2012,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,age,65+,5769,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,race,asian,300,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,race,black,1062,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,race,hispanic,304,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,race,other,318,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,race,unknown,2476,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,race,white,9070,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,sex,female,6247,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,sex,male,5881,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-02,34,sex,unknown,1429,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,age,18-24,1238,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,age,25-34,1871,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,age,35-44,2039,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,age,45-54,1863,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,age,55-64,2717,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,age,65+,8607,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,race,asian,418,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,race,black,1485,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,race,hispanic,401,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,race,other,403,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,race,unknown,2894,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,race,white,12688,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,sex,female,8713,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,sex,male,7847,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-03,33,sex,unknown,1775,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,age,18-24,1471,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,age,25-34,2139,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,age,35-44,2351,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,age,45-54,2222,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,age,55-64,3378,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,age,65+,11081,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,race,asian,493,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,race,black,1864,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,race,hispanic,505,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,race,other,481,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,race,unknown,3342,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,race,white,15897,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,sex,female,10892,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,sex,male,9623,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-04,32,sex,unknown,2127,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,age,18-24,1553,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,age,25-34,2238,1,nc-sbe,2026-09-06T15:36:54+00:00
